,gene,pvalue,pvaladj_BH,reject_BH,pvaladj_B,reject_B,percent_variance,total_variance,significant,regev_ccd,diana_ccd,diana_nonccd
9153,LOC100505984,0.8842043277747865,0.9072755170462762,False,12573.385540957464,False,0.011333857576358866,0.010976425,False,False,False,False
9154,NXPE3,2.3741129770041416e-07,1.5429564228975726e-06,True,0.0033759886532998894,True,0.031807535463845266,0.02454016,False,False,False,False
9155,SEPTIN8,5.478453071607976e-07,3.3551701050438047e-06,True,0.007790360267826541,True,0.035773637483865486,0.02872978,False,False,False,False
9156,NUP205,2.020007581943384e-05,8.970801941047758e-05,True,0.28724507815234923,False,0.02963029192772571,0.032531187,False,False,False,False
9157,LOC100288637,5.120610338420295e-56,8.668461787182928e-54,True,7.281507901233659e-52,True,0.2284155422929835,0.026901476,True,False,False,False
9158,IRAIN,8.241177309090386e-05,0.0003210672365349734,True,1.171895413352653,False,0.03756067877997918,0.007936645,False,False,False,False
9159,MIR210HG,0.48670461195290193,0.5627237646938992,False,6920.939581970266,False,0.011453244267420525,0.0132484045,False,False,False,False
9160,TPTE2P5,0.062380494028019325,0.10422706214739606,False,887.0506250784348,False,0.006401146614143859,0.005564371,False,False,False,False
9161,LINC00943,0.5013168243267894,0.5767577056575198,False,7128.725241926944,False,0.010448340318139095,0.014835834,False,False,False,False
9162,KLK2,0.47851473814167167,0.555241091503433,False,6804.4795763745715,False,0.009516076325079849,0.005190842,False,False,False,False
9163,C5orf56,0.7173201458325763,0.7696010618484408,False,10200.292473739235,False,0.007901694838675966,0.011902631,False,False,False,False
9164,NRP1,0.003879746840727776,0.009636681235833881,True,55.17000007514898,False,0.018373599355468943,0.015598502,False,False,False,True
9165,ZNF554,0.14395115618141405,0.20958180003068574,False,2046.9854408997078,False,0.007007967211009598,0.006623816,False,False,False,True
9166,TMEM185A,3.6822347608848614e-05,0.00015491532041355836,True,0.5236137829978272,False,0.02289261931972917,0.017349185,False,False,False,False
9167,SLC38A1,0.09746972460752763,0.1512626305706693,False,1386.0194839190428,False,0.01638029331283372,0.02756899,False,False,False,False
9168,SCAP,0.43033176649907035,0.5096458498889631,False,6119.31771961678,False,0.009471793866271158,0.032874666,False,False,False,False
9169,LOC100506124,0.3484753437401451,0.4300372635585233,False,4955.319387984863,False,0.005013006472577704,0.007679272,False,False,False,False
9170,NAV3,0.004739613796402382,0.011462127242320045,False,67.39730818484186,False,0.024713879173916355,0.022480797,False,False,False,False
9171,MYSM1,0.014247462071261978,0.029671779533296035,False,202.5989106533453,False,0.017681134591563636,0.024038441,False,False,False,False
9172,TCTN3,0.00036917459014154907,0.0012073741195521683,True,5.249662671812827,False,0.015495216540244133,0.016621778,False,False,False,False
9173,P4HA2,0.07317926872154415,0.11918213940717606,False,1040.6092012203578,False,0.020255940766693598,0.026573276,False,False,False,True
9174,ACOT2,0.5973252573595091,0.6641617921379482,False,8493.96515965222,False,0.009337397011932385,0.022976961,False,False,False,False
9175,E2F5,0.004872733511271041,0.01173615693263452,False,69.2902705302742,False,0.02887475520317651,0.018051106,False,False,False,False
9176,ADSS,0.0034116083243324563,0.008598559087558938,True,48.513070372007526,False,0.019418488683792638,0.03401775,False,False,False,False
9177,PRKCSH,2.856362321706052e-07,1.827969046564359e-06,True,0.004061747221466006,True,0.037669569867318765,0.010917659,False,False,False,False
9178,PTOV1-AS2,6.4803882313841074e-06,3.225218113978463e-05,True,0.09215112065028201,False,0.02625910350101188,0.021466209,False,False,False,False
9179,UBLCP1,8.050820021222703e-05,0.00031451280412578796,True,1.1448266070178683,False,0.030538956767078882,0.028628549,False,False,False,False
9180,OSCP1,0.00013950718853592486,0.0005136696584621573,True,1.9837922209808514,False,0.019543068980034693,0.020824047,False,False,False,False
9181,PI4KA,0.2509588773302272,0.33061286229718645,False,3568.6352356358307,False,0.012226118235531465,0.02694,False,False,False,False
9182,AMOTL1,6.69541406382843e-11,7.357711591007749e-10,True,9.520878798764028e-07,True,0.03862066109780507,0.030262187,False,False,False,False
9183,CENPBD1,0.8842427138357483,0.9072755170462762,False,12573.931390744341,False,0.008818949346890398,0.03858077,False,False,False,False
9184,CAVIN3,1.786174366997394e-05,8.058185120146872e-05,True,0.2539939949870294,False,0.01927885494977481,0.0148321735,False,False,False,False
9185,CEP112,0.020405444096871693,0.04034090966394152,False,290.1654150575155,False,0.009871571807686068,0.03412826,False,False,False,False
9186,PPP1R35,1.569028384739961e-05,7.183381722795313e-05,True,0.22311583631002244,False,0.018513160379974893,0.018703274,False,False,False,False
9187,PHF10,0.7433249475227698,0.7915291862942779,False,10570.080753773786,False,0.010501293934919402,0.021245275,False,False,False,False
9188,LRP4-AS1,0.002497366089294708,0.006552130219514897,True,35.51254578977075,False,0.015533945781510716,0.008527944,False,False,False,False
9189,C18orf21,0.08461084591113897,0.13462752924430973,False,1203.1662288563962,False,0.012523304661473235,0.03009963,False,False,False,False
9190,EDN1,3.024729281672578e-13,4.45716584304498e-12,True,4.3011650385384055e-09,True,0.08963814994227202,0.0326204,False,False,False,False
9191,SMARCD1,0.027038569789853167,0.05145723533347324,False,384.488462411712,False,0.019439981741971587,0.01587333,False,False,False,False
9192,HIST1H2BF,0.00010681820172728721,0.00040365528263673243,True,1.5189548285620242,False,0.02220242251037231,0.009642239,False,False,False,False
9193,HOXB3,0.41618558759455715,0.496448205317893,False,5918.159055594602,False,0.006867138317021814,0.023980066,False,False,False,False
9194,POLR2L,0.6488252205313195,0.7102613268633845,False,9226.294635955364,False,0.005547386648672049,0.0143679865,False,False,False,False
9195,EEF1B2,0.28269028424731435,0.36329469877964843,False,4019.85584199681,False,0.008913026612990765,0.003953901,False,False,False,False
9196,CNTROB,1.6762979428706326e-08,1.3133309502821155e-07,True,0.00023836956747620396,True,0.07520267171407147,0.014337804,False,False,False,False
9197,WDFY2,3.17886883542548e-08,2.395522779001077e-07,True,0.00045203514839750326,True,0.043752843802246186,0.03019957,False,False,False,False
9198,KHDC4,0.00016072134257720183,0.00058272756028756,True,2.28545749144781,False,0.024496079441904538,0.017849827,False,False,False,False
9199,TENT5B,1.1202583399808254e-15,2.1325399724936194e-14,True,1.5930073594527338e-11,True,0.04356631059834911,0.032434803,False,False,False,False
9200,TMEM123,0.0007811911691959078,0.002354501573964775,True,11.10853842596581,False,0.016762020016330894,0.01720719,False,False,False,False
9201,KLHL29,4.495359045872145e-11,5.037352689700702e-10,True,6.392400563230191e-07,True,0.03829391655705401,0.037351668,False,False,False,False
9202,PRPSAP2,0.0002478701772796249,0.0008542690065235741,True,3.5247139209162666,False,0.01839949702065999,0.016100276,False,False,False,False
9203,ZNF726,0.016577142954071963,0.033902915692061455,False,235.72697280690332,False,0.023197130560552455,0.0064367643,False,False,False,False
9204,ADAM23,0.05172921729107903,0.08891447720042835,False,735.5894698791438,False,0.011159378467039332,0.011269076,False,False,False,False
9205,TNFSF9,0.08279897115108449,0.1322130424087607,False,1177.4013697684215,False,0.012419237557481715,0.009746223,False,False,False,False
9206,PPIG,0.8338167653928108,0.8659077195563989,False,11856.87440388577,False,0.009128215782421144,0.029446188,False,False,False,False
9207,RNMT,0.0027216743824384176,0.007063736031807683,True,38.7022097182743,False,0.0129446783325348,0.01388189,False,False,False,False
9208,RETREG2,4.802811235426341e-10,4.769272050821408e-09,True,6.829597576776257e-06,True,0.04183871685959883,0.02857764,False,False,False,False
9209,MUL1,0.024761533168825577,0.04769832046338386,False,352.10900166069973,False,0.017500097460322928,0.035033375,False,False,False,False
9210,MTCL1,0.0725218375470157,0.11828845982539235,False,1031.2605299185632,False,0.020749868293431836,0.0060293665,False,False,False,False
9211,KIAA0355,0.023578157154226856,0.0457160341877701,False,335.2813947331059,False,0.013802038850893204,0.025573416,False,False,False,False
9212,ZHX1,0.00014925869463917028,0.0005457594851553103,True,2.1224586377690016,False,0.016904901930784942,0.033849873,False,False,False,True
9213,LUZP6+MTPN,0.01198119950428517,0.025508707433887577,False,170.37265695093512,False,0.014604312914084698,0.009609379,False,False,False,False
9214,H3F3AP4-1,0.05048694401675532,0.08714160027563596,False,717.9243439182607,False,0.010208836371276068,0.029328672,False,False,False,False
9215,HEBP1,0.8320161729889868,0.8642271716510878,False,11831.269979903393,False,0.011100136956833685,0.019037131,False,False,False,False
9216,CRLF3,0.009772049591309189,0.021361805563169356,False,138.95854518841665,False,0.02961155604891868,0.02594098,False,False,False,False
9217,TMEM40,0.0008360366208988468,0.0025033566538600976,True,11.888440749181601,False,0.02895949464574645,0.016050164,False,False,False,False
9218,TMEM140,0.9628119318461806,0.9702491439906944,False,13691.185670852688,False,0.006073932478201726,0.013993445,False,False,False,False
9219,ATP6V1D,0.08683623311166588,0.1375834244955865,False,1234.811234847889,False,0.013175682180933533,0.016374128,False,False,True,False
9220,SAR1B,0.3461134091432745,0.4277535788299464,False,4921.7326780173635,False,0.00874331732727689,0.028671566,False,False,False,False
9221,KLHL5,0.9111666465909285,0.9290019154314908,False,12956.789714523004,False,0.018002477856253668,0.020583298,False,False,False,False
9222,SCNM1,0.9983334192675204,0.999077864777474,False,14196.30122198414,False,0.006849319703832302,0.05165948,False,False,False,False
9223,ISCU,9.682411977785422e-11,1.0470258427688874e-09,True,1.376838983241087e-06,True,0.03918227771486101,0.019262416,False,False,False,False
9224,VPS41,0.09185138620354752,0.14415105845763865,False,1306.1267118144458,False,0.008979392233191438,0.014747856,False,False,False,False
9225,BMP8A,0.2059350762097599,0.2807397932799143,False,2928.396783702786,False,0.011452484572528442,0.00912051,False,False,False,False
9226,ANKRD29,0.32433487853338505,0.4056325393794842,False,4612.041972744735,False,0.004503549285931734,0.0094608385,False,False,False,False
9227,TTBK2,0.00707706049045121,0.016176788325705866,False,100.6358001742162,False,0.014025048319415201,0.024253232,False,False,False,False
9228,FMO4,0.26218449104705066,0.3422623210033104,False,3728.2634626890604,False,0.011390616586789505,0.014215677,False,False,False,False
9229,GSC,0.000440001693369139,0.0014101474148544414,True,6.2568240797091565,False,0.020813043823512282,0.009581489,False,False,False,False
9230,LINC00645,0.19133385939959352,0.26436036184122,False,2720.76748066222,False,0.011492525711224957,0.015459702,False,False,False,False
9231,LOC100507577,0.5608690508711591,0.6315772809144665,False,7975.557903387883,False,0.00828148300474592,0.013090679,False,False,False,False
9232,HMGN3-AS1,0.014207496683229815,0.029601553529015084,False,202.03060283552796,False,0.027888709055490055,0.0105364015,False,False,False,False
9233,MIR4461,0.12810003577832774,0.19016416210124443,False,1821.5825087678204,False,0.007817321772925892,0.047269046,False,False,False,False
9234,CARD8-AS1,0.1253657159069655,0.18676799163929275,False,1782.7004801970493,False,0.012556908992139803,0.017393908,False,False,False,False
9235,STAG3L4,0.15431896626801164,0.22141213806186313,False,2194.4157003311257,False,0.009158254094445312,0.01720016,False,False,False,False
9236,STAG3L2,0.0012652592780993748,0.0035912149570006204,True,17.99198693457311,False,0.016346366725788382,0.023811184,False,False,False,False
9237,STAG3L3,0.12792721934575163,0.18997616512317148,False,1819.125059096588,False,0.006231850175595462,0.016965015,False,False,False,False
9238,LOC100506472,0.010024219296357368,0.021835845342249045,False,142.54439839420178,False,0.021311074700849753,0.027821878,False,False,False,False
9239,ANKRD20A5P,0.4057968048595,0.4865045582246092,False,5770.4305651020895,False,0.010909853818920663,0.0040663155,False,False,False,False
9240,PCAT19-1,0.5139699984102153,0.5886479846482975,False,7308.6533773932615,False,0.008947585239216143,0.0020368453,False,False,False,False
9241,ADPGK-AS1,0.8993449138564904,0.9195200370318733,False,12788.684675039294,False,0.011474143774256014,0.012268762,False,False,False,False
9242,LOC100506990,0.8197968335428892,0.8542804465029962,False,11657.510972979884,False,0.003893782300781881,0.013680125,False,False,False,False
9243,KLHDC3,0.0006298279791624124,0.0019448759747425636,True,8.956153863689504,False,0.02741241974097683,0.010878655,False,False,False,False
9244,ENTPD3-AS1,0.9352115132194908,0.9485526189715521,False,13298.707717981159,False,0.007254710798938425,0.018175961,False,False,False,False
9245,TGFB2-AS1,0.05460379145901323,0.09310142860277794,False,776.4659145471682,False,0.011349961107268514,0.009159837,False,False,False,False
9246,LOC400684,0.775701246804283,0.8176776671280136,False,11030.471729556904,False,0.011938169380774698,0.009111569,False,False,False,False
9247,MORF4L2-AS1,0.002787734030591384,0.007219373140595426,True,39.641577915009485,False,0.023873504266059,0.004504409,False,False,False,False
9248,LINC01239,0.38426563973082195,0.46551860597821504,False,5464.257396972288,False,0.011247846967744026,0.006383156,False,False,False,False
9249,CHRAC1,0.055349779268918514,0.09411381815186193,False,787.0738612040212,False,0.01133850945679718,0.01209426,False,False,False,False
9250,SNHG29,0.19418195033365837,0.26735741031609433,False,2761.267333744622,False,0.031015480871119248,0.0036287066,False,False,False,False
9251,TNRC6C-AS1,1.1680897936643285e-08,9.347347701692037e-08,True,0.00016610236865906752,True,0.043868561535767354,0.00528821,False,False,False,False
9252,LOXL1-AS1,0.19356936367656402,0.26665256102557683,False,2752.5563514807404,False,0.008623350471360272,0.003179961,False,False,False,False
9253,SRP14-AS1,0.10414000012107744,0.15976597278257862,False,1480.8708017217211,False,0.014118922707881483,0.030684466,False,False,False,False
9254,RAD51-AS1,1.565811966155674e-13,2.386478687967169e-12,True,2.2265846158733687e-09,True,0.050895703845598404,0.018969113,False,False,False,False
9255,IQCH-AS1,0.39775106346545563,0.47903956318106033,False,5656.020122478779,False,0.009184319900911559,0.042717736,False,False,False,False
9256,LARGE-AS1,0.02979014496423431,0.05590074708252995,False,423.6158613914119,False,0.027200592937426517,0.007825437,False,False,False,False
9257,LOC729987,0.0009744295834957717,0.002862890222584685,True,13.856388677309875,False,0.013437631748741853,0.014267859,False,False,False,False
9258,LINC00648,0.0002500356749061395,0.0008604809528473629,True,3.555507297165304,False,0.025175836985088487,0.013702737,False,False,False,False
9259,ZNF629,0.034010799832007825,0.062476885881817754,False,483.6335736111513,False,0.016342496393832503,0.019806052,False,False,False,False
9260,SHB,0.06962403340366473,0.11428495667896242,False,990.0537550001125,False,0.012124866206799428,0.027839396,False,False,False,False
9261,FBXO32,2.437443322023699e-13,3.6293658679766493e-12,True,3.4660444039176998e-09,True,0.0657096742336658,0.0061065876,False,False,False,False
9262,CBLB,7.884931445599811e-07,4.660171452885674e-06,True,0.011212372515642931,False,0.034205478649590566,0.014216633,False,False,False,False
9263,TRAF3IP2,0.5209306903600902,0.5952297643166319,False,7407.634416920483,False,0.018028511348290862,0.032882962,False,False,False,False
9264,FAM110B,0.701721221604745,0.7559451341832936,False,9978.475771219475,False,0.014561146767548144,0.018930044,False,False,False,False
9265,DCTPP1,1.5492130743778824e-19,4.1177214799352315e-18,True,2.2029809917653488e-15,True,0.08566493805022427,0.03670029,False,False,False,False
9266,DECR2-1,0.0004324642909377544,0.0013888080887838453,True,6.1496422171348675,False,0.025569067754967444,0.024873247,False,False,False,False
9267,H2AFX,3.775481931543768e-11,4.2507801319518904e-10,True,5.368735306655237e-07,True,0.22810186771418386,0.035921782,True,False,False,False
9268,PRB3,0.00653588751240036,0.015119622649476673,False,92.94032042633312,False,0.015267571055458779,0.009861149,False,False,False,False
9269,CEP126,0.025307748271197892,0.0486056429519765,False,359.876180416434,False,0.014273377410943183,0.025692951,False,False,False,False
9270,MOB2,0.9364207885865491,0.949490028934772,False,13315.903613700728,False,0.007540031609283167,0.035085764,False,False,False,False
9271,TMEM231,0.3386366576758353,0.420193130205094,False,4815.413272150377,False,0.007564976995303207,0.021898987,False,False,False,False
9272,UBE2F,1.1495696034269933e-05,5.414667029059902e-05,True,0.16346879760731844,False,0.031876596320229406,0.029120464,False,False,False,False
9273,CDK5RAP2,1.948682815202494e-08,1.5150502806002986e-07,True,0.00027710269632179465,True,0.04322891071759511,0.024534514,False,False,False,False
9274,MIR4649,0.6781179353663016,0.7348603140457863,False,9642.83704090881,False,0.006285001393303221,0.019461263,False,False,False,False
9275,FAM171B,0.053766481873857554,0.09188311167482928,False,764.5593722462544,False,0.01523212249453009,0.012160112,False,False,False,False
9276,EIF4E2,0.008476154287954467,0.01890976818885642,False,120.53091397471252,False,0.014308539855232916,0.010408083,False,False,False,False
9277,YJU2,0.0006344239950300541,0.0019573680211168085,True,9.02150920932737,False,0.03235641513986023,0.013253902,False,False,False,False
9278,GADD45B,0.00022397732084478213,0.0007812012515116022,True,3.184957502412802,False,0.0334712274397245,0.012493319,False,False,False,False
9279,SRBD1,0.000910748191896788,0.002700341803330343,True,12.950839288772325,False,0.024960321108935823,0.025833173,False,False,False,False
9280,IFT172,0.8253050618686526,0.8590357701986903,False,11735.83797977224,False,0.006986548189002967,0.014130708,False,False,False,False
9281,RBM17,4.57044611551966e-08,3.329495069809916e-07,True,0.0006499174376268956,True,0.0625485860065558,0.021012397,False,False,False,False
9282,UBASH3B,0.000699519679958958,0.0021304711606374774,True,9.947169849016381,False,0.035152796678810154,0.01602935,False,False,False,False
9283,TNS4,0.009370533079038977,0.02061082449867506,False,133.24898038393425,False,0.019863703403961246,0.006945734,False,False,False,False
9284,DISP1,0.15053042366638378,0.21702753974814734,False,2140.542624535977,False,0.0052991128083595546,0.016685126,False,False,False,True
9285,ADRB2,2.0294836956710688e-14,3.423399543587497e-13,True,2.88592581524426e-10,True,0.08470138512362303,0.031763863,False,False,False,False
9286,BAIAP3,7.600450281024626e-05,0.00029855912429881267,True,1.080784029961702,False,0.018647561928612364,0.0121944565,False,False,False,False
9287,TEX9,0.3014679034267428,0.3825857730234969,False,4286.873586728282,False,0.014422671581370767,0.0029412978,False,False,False,False
9288,DHX32,0.13017436155641354,0.19276688073788378,False,1851.0794213322006,False,0.02217897033648836,0.03240196,False,False,False,False
9289,ZNF532,0.7940134330734496,0.8326601045947237,False,11290.871018304453,False,0.011738141576031093,0.016204871,False,False,False,False
9290,MIR4691,0.2873062720308084,0.3679631800664771,False,4085.495188278095,False,0.020246970522694308,0.024214415,False,False,False,False
9291,MIR3064,0.9985500527176114,0.999077864777474,False,14199.381749644435,False,0.011515026076794993,0.058152344,False,False,False,False
9292,MIR4755,0.5245822837743803,0.5984687127320947,False,7459.560075271688,False,0.01487705403210031,0.022482593,False,False,False,False
9293,SLC26A2,0.00025544876418542856,0.0008764710565287735,True,3.632481426716794,False,0.036880340007993236,0.029954182,False,False,False,False
9294,SLC25A12,0.016111232128621554,0.033091614269432315,False,229.10172086899848,False,0.01980085474627871,0.041911878,False,False,False,False
9295,UGCG,0.0011904638170259212,0.003400641920070028,True,16.928395478108598,False,0.009047226099759054,0.026945362,False,False,False,False
9296,LINC01545,0.12611589971109674,0.1877282627333608,False,1793.3680938917958,False,0.013333709422276588,0.0076149586,False,False,False,False
9297,ATP2B1,0.0004298045400570939,0.0013808903207437584,True,6.111820559611875,False,0.02338510039756545,0.017051311,False,False,False,False
9298,ATP2B4,1.5585930574919812e-15,2.9316393224253933e-14,True,2.2163193277535974e-11,True,0.07045412504535825,0.021859244,False,False,False,False
9299,IER2,0.14509998331807655,0.2108226997836976,False,2063.3217627830486,False,0.010920654727004103,0.010809167,False,False,False,False
9300,VPS26A,4.0808203275084074e-22,1.2866799347487705e-20,True,5.8029265057169554e-18,True,0.07395745901366212,0.022952072,False,False,False,False
9301,RPS19BP1,7.315995171788516e-06,3.5935561776453434e-05,True,0.10403345134283269,False,0.04470071843832138,0.0058654314,False,False,False,False
9302,ATP5MPL,0.07835197289008819,0.1262223920354655,False,1114.1650544970541,False,0.008974666414563784,0.008134359,False,False,False,False
9303,NR1I2,0.8545574495456706,0.8831255038182729,False,12151.806932539435,False,0.019140967403177226,0.013017323,False,False,False,False
9304,SMC5-AS1,0.35759202800014805,0.43926733225311904,False,5084.958638162106,False,0.007916345662250314,0.009851677,False,False,False,False
9305,MBOAT4,0.20945879512791202,0.2848335150348005,False,2978.5040667189087,False,0.009242069574261876,0.009550684,False,False,False,False
9306,TLCD4-RWDD3,0.6118294695482781,0.6774280107364539,False,8700.215056976514,False,0.005612695708334451,0.015144834,False,False,False,False
9307,DPP9-AS1,0.1758007809021995,0.2465128788511268,False,2499.887104429277,False,0.011220795187854892,0.014169854,False,False,False,False
9308,LETM2,1.5289351876981832e-19,4.071434151510893e-18,True,2.1741458369068164e-15,True,0.07052035420257355,0.033290546,False,False,True,False
9309,HTR2B,0.03651740309355609,0.06642075620240057,False,519.2774719903676,False,0.01773867352142833,0.0116173085,False,False,False,False
9310,ASS1,9.391316438585373e-06,4.505550599078408e-05,True,0.133544519756684,False,0.055725324710468,0.011762515,False,False,False,True
9311,ASL,0.14338255342936154,0.20896791121917813,False,2038.8999097655212,False,0.015911639791559254,0.028315488,False,False,False,False
9312,ARSB,0.04457021945407841,0.07851691286384972,False,633.7885206369949,False,0.014936711213389037,0.018770626,False,False,False,False
9313,AR,0.04399592241907032,0.07772667620812275,False,625.62201679918,False,0.012672166114690188,0.023854682,False,False,False,False
9314,COL1A1,0.00175689347742481,0.004785103476150316,True,24.9830252489808,False,0.014122355036191445,0.013746263,False,False,False,False
9315,ALDOA,0.10928317638868877,0.16623949168240848,False,1554.0067682471542,False,0.035147563434500685,0.0034821713,False,False,False,False
9316,GCSHP3,0.7772388691396631,0.8188129144440665,False,11052.336719166009,False,0.006213870738072454,0.005125213,False,False,False,False
9317,MCRIP1,0.6422729696037917,0.7048249442634602,False,9133.121627765917,False,0.01375149580596928,0.03196274,False,False,False,False
9318,TRAPPC13,0.15416949350461395,0.22126264238223178,False,2192.29019763561,False,0.012019069696247185,0.030894453,False,False,False,False
9319,TNRC6C,0.1513008611262219,0.21802779136753905,False,2151.4982452148756,False,0.012107852694478023,0.0036679546,False,False,False,False
9320,HGSNAT,0.16869501994732639,0.2382404591966413,False,2398.8431836509812,False,0.01927240177425491,0.010044365,False,False,False,False
9321,NUAK2,0.031456333504875866,0.058479417236153075,False,447.3090624393348,False,0.023491283102903993,0.01379799,False,False,False,False
9322,SPATA17,0.006250044228302949,0.014555458389529633,False,88.87562892646794,False,0.01390566703220101,0.0075463997,False,False,False,False
9323,IFT43,0.0004206439533502933,0.0013548260513343536,True,5.981557016641171,False,0.01740223201987227,0.032555815,False,False,False,False
9324,USP3,6.440447530398694e-05,0.00025682323018022833,True,0.9158316388226942,False,0.03110012989323279,0.023640737,False,False,True,False
9325,TM7SF3,0.22821280208503952,0.30580343438082,False,3245.186045649262,False,0.040366602676436596,0.018760405,False,False,False,False
9326,IER5,2.9328036170021005e-11,3.3551462134971734e-10,True,4.170446743376987e-07,True,0.05861784334761409,0.03075779,False,False,False,False
9327,FANCL,1.2206820279857532e-50,1.7533432765613548e-48,True,1.735809843795741e-46,True,0.14633232359852985,0.031287096,True,False,False,False
9328,PLEKHJ1,5.002197079464359e-10,4.956881008361198e-09,True,7.113124246998319e-06,True,0.04215393788510951,0.015466298,False,False,False,True
9329,GPN2,0.9114002880037759,0.9291735084179592,False,12960.112095413693,False,0.0062053413337056565,0.029280812,False,False,False,False
9330,VPS37C,0.00011560778582398101,0.0004334148996617479,True,1.64394271441701,False,0.036278559344529705,0.02815395,False,False,False,False
9331,STARD3NL,1.6279217589283624e-06,9.099468322311838e-06,True,0.02314904741196131,False,0.021299589488188515,0.02221595,False,False,False,False
9332,HELB,0.005154211761638191,0.01234243852409364,False,73.29289125049507,False,0.022194824430320455,0.01807983,False,False,False,False
9333,ARMC10,0.0004623155480094606,0.0014730287010294712,True,6.57412709269453,False,0.035767139520192295,0.01931759,False,False,False,False
9334,MRPS5,0.22889735340762116,0.30640312204239606,False,3254.920365456373,False,0.01201933816237777,0.013434693,False,False,False,True
9335,FGF13,0.0860834719534351,0.1365733539192064,False,1224.106971177847,False,0.008583157007065743,0.0038294399,False,False,False,False
9336,MRPS21,0.6757020369148261,0.7328566062793705,False,9608.482964928828,False,0.010814428649232002,0.014239333,False,False,False,False
9337,LUZP1,0.006114396675632321,0.014274621692249483,False,86.94672072749161,False,0.020903001912201204,0.003292892,False,False,False,False
9338,RPL34,8.379511211306054e-07,4.934022750508161e-06,True,0.011915664942477209,False,0.06512208921862415,0.0058965283,False,False,False,False
9339,FBXO21,0.1084664959439612,0.16519155749417672,False,1542.3935723231282,False,0.015940002136358458,0.009825696,False,False,False,False
9340,PCDHA6,0.030236237749774273,0.05661829086144195,False,429.95930080179016,False,0.013561836614942082,0.0071575996,False,False,False,False
9341,TP53RK,6.866422191417195e-08,4.877149029068558e-07,True,0.0009764052356195252,True,0.04028773141435386,0.03393727,False,False,False,False
9342,ASIC3,0.0012688538276061458,0.0036006987484652553,True,18.043101428559392,False,0.01708400538172455,0.01658039,False,False,False,False
9343,TPP1,0.015252470774242586,0.0314881147517029,False,216.89013440972957,False,0.031457804335157026,0.015957061,False,False,False,False
9344,TOR1A,0.38933115035395127,0.47021309308928033,False,5536.288958033187,False,0.006099227492359406,0.033022005,False,False,False,False
9345,FBXW5,0.20997911980956313,0.285431897877066,False,2985.903083691988,False,0.013461839782447211,0.030605007,False,False,False,True
9346,ERAP2,0.2592703652918064,0.3392367127759926,False,3686.824594449487,False,0.0110280849171952,0.008943794,False,False,False,False
9347,NCAPG,7.995740265742445e-31,4.3067964613203624e-29,True,1.1369942657885757e-26,True,0.2758455692095959,0.027739486,True,False,False,False
9348,NEIL2,0.34377570637526883,0.425419070982188,False,4888.4905446563225,False,0.008758590099920211,0.033851422,False,False,False,False
9349,FAM218A,0.05259143792814205,0.09015675073395779,False,747.8502473381799,False,0.009562258563848118,0.01399152,False,False,False,False
9350,MEIS1-AS3,9.334168515544176e-10,8.89623835730819e-09,True,1.327318762910382e-05,True,0.05197709086685619,0.006003538,False,False,False,False
9351,FAM169A,1.000915004717252e-08,8.1377995237732e-08,True,0.00014233011367079324,True,0.040706161300510996,0.009655212,False,False,False,False
9352,CLCN6,0.9079179541089992,0.9263538284731269,False,12910.593307429968,False,0.01605283926734649,0.03652788,False,False,False,True
9353,POLD3,4.403799869942312e-61,8.94600487865424e-59,True,6.262203415057968e-57,True,0.17224363573983856,0.041726835,True,True,False,False
9354,FN3KRP,4.710429905583018e-16,9.36815570033434e-15,True,6.698231325739052e-12,True,0.0707930505216875,0.03760729,False,False,False,False
9355,ASIC1,0.0005478629431331218,0.001714860455943868,True,7.790611051352992,False,0.02640979244546593,0.023156412,False,False,False,False
9356,PKI55,0.022225554491321922,0.04347879830328762,False,316.0473848665977,False,0.013302639412942496,0.003033856,False,False,False,False
9357,ALOX12,1.3272330826507143e-06,7.522221775724654e-06,True,0.018873254435293158,False,0.0322222571603465,0.003445618,False,False,False,False
9358,TUBB2A,2.755921225064892e-07,1.7700632258546866e-06,True,0.003918919982042276,True,0.038533719204167004,0.022393195,False,False,False,False
9359,COL4A4,0.9371127475861545,0.9500066493673,False,13325.743270675117,False,0.010790940199920999,0.009670395,False,False,False,False
9360,PRRC1,0.02234275067398184,0.04365401409508406,False,317.7139145840218,False,0.009647731274228315,0.03393081,False,False,False,False
9361,SLC25A30,0.00474704394845408,0.01147424187438671,False,67.50296494701702,False,0.015170230490729908,0.027249923,False,False,False,False
9362,MGAT1,2.357914990718719e-05,0.00010310440088567093,True,0.33529551168020183,False,0.019039037175584847,0.025569426,False,False,False,False
9363,ME1,0.27749980706571636,0.3579830587385001,False,3946.047256474487,False,0.01330948497447724,0.021701232,False,False,False,False
9364,VGF,8.434424239904024e-15,1.4788842502026538e-13,True,1.1993751269143522e-10,True,0.07877691649805983,0.013035082,False,False,False,False
9365,INTS4,0.8445701806056027,0.8752213939813199,False,12009.78796821167,False,0.010199399706085082,0.032854892,False,False,False,False
9366,PTBP1,5.820958487528576e-20,1.6103896827365049e-18,True,8.277402969265636e-16,True,0.11875582467143285,0.018694866,True,False,False,False
9367,NACC1,0.000578856561669172,0.001800380644561598,True,8.231340306935627,False,0.013648013295334799,0.01849367,False,False,False,False
9368,PPIL3,0.005227714689185481,0.01248330862808019,False,74.33810288021753,False,0.023901228062629048,0.040124316,False,False,False,False
