well_plate,ENSG,var_comp,perc_var_comp,pass_percvar,wp_comp_kruskal_gaussccd_adj,pass_gauss,perc_var_rng_wilcoxon_p_adj,pass_percvar_rng,ccd_comp,nonccd_comp,wp_prev_ccd,gene_name
C02_55205980,ENSG00000117054,6.67E-05,0.091232276,FALSE,0.061689719,FALSE,7.72E-79,TRUE,FALSE,TRUE,FALSE,ACADM
C02_55215982,ENSG00000077458,0.000764269,0.153039259,TRUE,0.067605804,FALSE,4.77E-142,TRUE,FALSE,TRUE,FALSE,FAM76B
C02_55225983,ENSG00000119541,8.59E-05,0.06567561,FALSE,0.79825906,FALSE,4.21E-32,TRUE,FALSE,TRUE,FALSE,VPS4B
C02_55335984,ENSG00000185477,0.003654029,0.119308339,FALSE,0.321413385,FALSE,1.16E-05,TRUE,FALSE,TRUE,FALSE,GPRIN3
C02_55355986,ENSG00000154309,0.000206898,0.080013539,FALSE,0.764419017,FALSE,9.17E-26,TRUE,FALSE,TRUE,FALSE,DISP1
C02_55365987,ENSG00000185745,1.30E-05,0.099152859,FALSE,0.076730284,FALSE,1.08E-149,TRUE,FALSE,TRUE,FALSE,IFIT1
C02_55375988,ENSG00000149806,0.000378157,0.081595315,FALSE,0.372242647,FALSE,1.26E-162,TRUE,FALSE,TRUE,FALSE,FAU
C02_55385989,ENSG00000164853,5.26E-05,0.13335026,FALSE,0.05274443,FALSE,1.30E-109,TRUE,FALSE,TRUE,FALSE,UNCX
C02_55405991,ENSG00000146701,0.000555588,0.015805855,FALSE,0.199062526,FALSE,2.15E-119,TRUE,FALSE,TRUE,FALSE,MDH2
C02_6720,ENSG00000147874,0.000169114,0.217812901,TRUE,0.03495633,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,HAUS6
C02_6724,ENSG00000163002,0.006189549,0.097938976,FALSE,0.47521059,FALSE,1.47E-159,TRUE,FALSE,TRUE,FALSE,NUP35
C02_75836284,ENSG00000122952,6.45E-05,0.176432857,TRUE,0.078672531,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,ZWINT
C03_55185977,ENSG00000162772,0.000526936,0.213983231,TRUE,0.018516941,TRUE,3.41E-164,TRUE,TRUE,FALSE,TRUE,ATF3
C03_55215982,ENSG00000090316,0.000789633,0.389970932,TRUE,7.33E-08,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,MAEA
C03_55225983,ENSG00000105819,9.04E-05,0.100544686,FALSE,0.120630212,FALSE,0.357510528,FALSE,FALSE,TRUE,FALSE,PMPCB
C03_55245981,ENSG00000106636,0.000536278,0.042151194,FALSE,0.568059843,FALSE,1.71E-100,FALSE,FALSE,TRUE,FALSE,YKT6
C03_55335984,ENSG00000113240,0.000225808,0.17034657,TRUE,0.247014513,FALSE,4.85E-163,TRUE,FALSE,TRUE,FALSE,CLK4
C03_55345985,ENSG00000102543,0.000202114,0.088400114,FALSE,0.353256621,FALSE,9.29E-154,TRUE,FALSE,TRUE,FALSE,CDADC1
C03_55355986,ENSG00000146950,0.000994229,0.14172731,TRUE,0.6981879,FALSE,1.86E-162,TRUE,FALSE,TRUE,FALSE,SHROOM2
C03_55365987,ENSG00000100065,0.000474796,0.057585554,FALSE,0.888566783,FALSE,5.57E-142,TRUE,FALSE,TRUE,FALSE,CARD10
C03_55385989,ENSG00000129038,7.80E-05,0.144780571,TRUE,0.196875952,FALSE,6.87E-162,TRUE,FALSE,TRUE,FALSE,LOXL1
C03_55395990,ENSG00000100146,0.000472059,0.235690969,TRUE,0.000996482,TRUE,3.63E-164,TRUE,TRUE,FALSE,TRUE,SOX10
C03_55405991,ENSG00000163607,0.001880543,0.058322914,FALSE,0.456762056,FALSE,0.000411517,TRUE,FALSE,TRUE,FALSE,GTPBP8
C03_6720,ENSG00000141552,0.000238937,0.217958937,TRUE,0.942106518,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,ANAPC11
C03_6724,ENSG00000041880,0.000270711,0.221278552,TRUE,3.76E-05,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,PARP3
C03_75836284,ENSG00000069011,0.000174539,0.207432548,TRUE,0.062615435,FALSE,2.55E-164,TRUE,FALSE,TRUE,TRUE,PITX1
C03_75846286,ENSG00000060718,1.53E-05,0.11272254,FALSE,0.064707945,FALSE,5.25E-148,TRUE,FALSE,TRUE,TRUE,COL11A1
C04_55185977,ENSG00000163565,9.14E-05,0.046744327,FALSE,0.831898254,FALSE,8.83E-10,FALSE,FALSE,TRUE,FALSE,IFI16
C04_55195978,ENSG00000050165,0.000205736,0.152591833,TRUE,0.325265918,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,DKK3
C04_55205980,ENSG00000117148,2.11E-05,0.120424633,FALSE,0.76847508,FALSE,6.34E-164,TRUE,FALSE,TRUE,FALSE,ACTL8
C04_55215982,ENSG00000133731,0.000299503,0.068673115,FALSE,0.738817005,FALSE,5.55E-30,FALSE,FALSE,TRUE,FALSE,IMPA1
C04_55225983,ENSG00000164190,0.000141037,0.117008761,FALSE,0.05989096,FALSE,7.62E-112,TRUE,FALSE,TRUE,TRUE,NIPBL
C04_55245981,ENSG00000096060,0.001079138,0.137169811,FALSE,0.150001703,FALSE,2.48E-156,TRUE,FALSE,TRUE,FALSE,FKBP5
C04_55335984,ENSG00000161800,0.008596571,0.550741011,TRUE,4.59E-16,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,RACGAP1
C04_55345985,ENSG00000105486,0.000374612,0.178332004,TRUE,0.150686755,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,LIG1
C04_55355986,ENSG00000095777,0.000336728,0.036724117,FALSE,0.048872848,TRUE,2.13E-30,FALSE,FALSE,TRUE,FALSE,MYO3A
C04_55375988,ENSG00000178498,6.37E-05,0.142812951,TRUE,0.001448019,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,DTX3
C04_55385989,ENSG00000144554,0.000729109,0.196152757,TRUE,0.003216008,TRUE,5.92E-164,TRUE,TRUE,FALSE,FALSE,FANCD2
C04_55395990,ENSG00000125484,0.00127239,0.088147036,FALSE,0.636260312,FALSE,2.54E-06,FALSE,FALSE,TRUE,FALSE,GTF3C4
C04_55405991,ENSG00000072571,0.000815463,0.29347589,TRUE,4.61E-12,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,HMMR
C04_6724,ENSG00000137513,9.70E-05,0.105792536,FALSE,0.421191783,FALSE,1.12E-163,TRUE,FALSE,TRUE,FALSE,NARS2
C04_6736,ENSG00000134684,0.000296011,0.17129955,TRUE,0.638144544,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,YARS
C04_75836284,ENSG00000276045,8.70E-06,0.223775542,TRUE,0.065329663,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,ORAI1
C05_55185977,ENSG00000095261,0.000131366,0.054873594,FALSE,0.841605128,FALSE,5.89E-53,FALSE,FALSE,TRUE,FALSE,PSMD5
C05_55205980,ENSG00000110092,0.001975445,0.162373051,TRUE,0.082881425,FALSE,2.63E-164,TRUE,FALSE,TRUE,FALSE,CCND1
C05_55215982,ENSG00000177646,7.58E-05,0.049682743,FALSE,0.517476655,FALSE,4.87E-162,FALSE,FALSE,TRUE,FALSE,ACAD9
C05_55225983,ENSG00000130244,0.001510374,0.059822353,FALSE,0.888566783,FALSE,0.015365712,FALSE,FALSE,TRUE,FALSE,FAM98C
C05_55235979,ENSG00000136813,0.000503098,0.195959083,TRUE,0.061689719,FALSE,2.58E-164,TRUE,FALSE,TRUE,FALSE,ECPAS
C05_55345985,ENSG00000100271,0.00015863,0.036224353,FALSE,0.155112854,FALSE,2.19E-157,TRUE,FALSE,TRUE,FALSE,TTLL1
C05_55355986,ENSG00000117724,0.001770588,0.713552762,TRUE,4.87E-19,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,CENPF
C05_55365987,ENSG00000198142,0.000212286,0.051331199,FALSE,0.034927082,TRUE,1,FALSE,FALSE,TRUE,FALSE,SOWAHC
C05_55385989,ENSG00000156510,0.011414248,0.092608079,FALSE,0.848447017,FALSE,1.20E-78,FALSE,FALSE,TRUE,FALSE,HKDC1
C05_55395990,ENSG00000129422,0.000500261,0.119680655,FALSE,0.003968156,TRUE,1.13E-163,TRUE,FALSE,TRUE,FALSE,MTUS1
C05_55405991,ENSG00000183963,0.003567022,0.179393921,TRUE,3.99E-05,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,SMTN
C05_6719,ENSG00000261236,0.001844811,0.102848452,FALSE,0.49989309,FALSE,7.38E-16,TRUE,FALSE,TRUE,FALSE,BOP1
C05_6720,ENSG00000124207,0.002290307,0.288939402,TRUE,0.277099864,FALSE,2.58E-164,TRUE,FALSE,TRUE,FALSE,CSE1L
C05_6724,ENSG00000151611,0.000563562,0.110215314,FALSE,0.121558998,FALSE,3.53E-164,TRUE,FALSE,TRUE,FALSE,MMAA
C06_55185977,ENSG00000240972,0.000210218,0.087405476,FALSE,0.782938763,FALSE,5.19E-14,FALSE,FALSE,TRUE,FALSE,MIF
C06_55225983,ENSG00000153066,0.001374924,0.172646972,TRUE,0.220153889,FALSE,1.07E-121,TRUE,FALSE,TRUE,FALSE,TXNDC11
C06_55345985,ENSG00000142634,8.99E-05,0.094818565,FALSE,0.047563776,TRUE,4.90E-70,TRUE,FALSE,TRUE,FALSE,EFHD2
C06_55355986,ENSG00000131652,0.000214377,0.100590701,FALSE,0.000516813,TRUE,2.55E-164,TRUE,FALSE,TRUE,FALSE,THOC6
C06_55365987,ENSG00000187866,0.0083061,0.094560827,FALSE,0.698982321,FALSE,4.92E-09,TRUE,FALSE,TRUE,FALSE,FAM122A
C06_55385989,ENSG00000214517,0.007160827,0.193505745,TRUE,0.002733532,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,PPME1
C06_55405991,ENSG00000131016,0.003317634,0.133379888,FALSE,0.749004303,FALSE,1.51E-114,TRUE,FALSE,TRUE,FALSE,AKAP12
C06_6722,ENSG00000167548,0.001017743,0.478886534,TRUE,3.17E-16,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,KMT2D
C06_6736,ENSG00000172716,3.48E-06,0.196088437,TRUE,0.297832352,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,SLFN11
C06_75836284,ENSG00000137817,2.06E-05,0.195182523,TRUE,0.002310674,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,PARP6
C06_75846286,ENSG00000055208,8.20E-05,0.095937141,FALSE,0.299204102,FALSE,1.18E-06,TRUE,FALSE,TRUE,FALSE,TAB2
C07_55185977,ENSG00000112319,0.000299434,0.118612863,FALSE,0.582503813,FALSE,2.44E-162,TRUE,FALSE,TRUE,FALSE,EYA4
C07_55205980,ENSG00000105755,3.20E-05,0.046561129,FALSE,0.564479541,FALSE,3.81E-90,FALSE,FALSE,TRUE,FALSE,ETHE1
C07_55215982,ENSG00000145692,0.001049246,0.041457164,FALSE,0.399296286,FALSE,2.33E-161,FALSE,FALSE,TRUE,FALSE,BHMT
C07_55235979,ENSG00000167916,0.000582391,0.022507056,FALSE,0.822523455,FALSE,3.26E-164,TRUE,FALSE,TRUE,FALSE,KRT24
C07_55245981,ENSG00000123213,8.08E-06,0.188435236,TRUE,0.022538701,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,NLN
C07_55335984,ENSG00000107816,0.002333373,0.174096572,TRUE,0.756436722,FALSE,3.08E-142,TRUE,FALSE,TRUE,FALSE,LZTS2
C07_55345985,ENSG00000125966,0.000293999,0.147510476,TRUE,0.431769205,FALSE,3.06E-164,TRUE,FALSE,TRUE,FALSE,MMP24
C07_55355986,ENSG00000122035,0.000228537,0.257460878,TRUE,0.082308386,FALSE,3.75E-164,TRUE,FALSE,TRUE,TRUE,RASL11A
C07_55365987,ENSG00000122787,3.24E-05,0.145242975,TRUE,0.004796346,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,AKR1D1
C07_55375988,ENSG00000165434,0.000117353,0.126091145,FALSE,0.094260026,FALSE,0.000161157,TRUE,FALSE,TRUE,FALSE,PGM2L1
C07_55385989,ENSG00000168306,0.000240319,0.166711392,TRUE,0.007076544,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,ACOX2
C07_55395990,ENSG00000157764,0.000743431,0.116958718,FALSE,0.727605257,FALSE,3.45E-05,FALSE,FALSE,TRUE,FALSE,BRAF
C07_55405991,ENSG00000084676,0.001743582,0.019835575,FALSE,0.689145152,FALSE,9.17E-15,FALSE,FALSE,TRUE,FALSE,NCOA1
C07_6736,ENSG00000092853,0.000252108,0.490122757,TRUE,1.46E-15,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,CLSPN
C08_55185977,ENSG00000184867,6.39E-06,0.199680256,TRUE,0.117794794,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,ARMCX2
C08_55195978,ENSG00000181722,5.82E-05,0.16946436,TRUE,7.82E-05,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,ZBTB20
C08_55205980,ENSG00000163638,0.000400249,0.11596636,FALSE,0.200671042,FALSE,1.51E-160,TRUE,FALSE,TRUE,FALSE,ADAMTS9
C08_55215982,ENSG00000166343,7.76E-05,0.168558889,TRUE,0.344840247,FALSE,1.01E-142,TRUE,FALSE,TRUE,FALSE,MSS51
C08_55225983,ENSG00000177875,6.17E-05,0.082936235,FALSE,0.428110627,FALSE,3.55E-52,TRUE,FALSE,TRUE,FALSE,CCDC184
C08_55235979,ENSG00000164904,2.84E-05,0.138337927,FALSE,0.035372681,TRUE,2.55E-164,TRUE,FALSE,TRUE,TRUE,ALDH7A1
C08_55245981,ENSG00000110911,0.000227206,0.072912814,FALSE,0.493177393,FALSE,3.73E-47,TRUE,FALSE,TRUE,FALSE,SLC11A2
C08_55335984,ENSG00000117266,0.000572263,0.131052787,FALSE,0.643456478,FALSE,2.12E-19,TRUE,FALSE,TRUE,FALSE,CDK18
C08_55345985,ENSG00000114646,0.000121389,0.070209515,FALSE,0.121456668,FALSE,3.66E-99,TRUE,FALSE,TRUE,FALSE,CSPG5
C08_55365987,ENSG00000130340,0.000104746,0.143541832,TRUE,0.054004807,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,SNX9
C08_55375988,ENSG00000063245,0.000199107,0.081602569,FALSE,0.104742267,FALSE,1,FALSE,FALSE,TRUE,FALSE,EPN1
C08_55395990,ENSG00000131931,0.00019106,0.117865909,FALSE,0.099167234,FALSE,2.08E-146,TRUE,FALSE,TRUE,FALSE,THAP1
C08_55405991,ENSG00000065000,0.000176857,0.087569698,FALSE,0.030114247,TRUE,2.55E-164,TRUE,FALSE,TRUE,FALSE,AP3D1
C09_55185977,ENSG00000064012,0.000510702,0.121065924,FALSE,0.421191783,FALSE,2.17E-159,FALSE,FALSE,TRUE,FALSE,CASP8
C09_55205980,ENSG00000108599,0.000870752,0.240374937,TRUE,0.005275465,TRUE,1.08E-163,TRUE,TRUE,FALSE,TRUE,AKAP10
C09_55215982,ENSG00000121390,0.010828772,0.151358774,TRUE,0.274490743,FALSE,1.08E-80,FALSE,FALSE,TRUE,FALSE,PSPC1
C09_55225983,ENSG00000182810,0.002262526,0.132550672,FALSE,0.432908821,FALSE,4.87E-129,TRUE,FALSE,TRUE,FALSE,DDX28
C09_55235979,ENSG00000146670,0.002594529,0.252306969,TRUE,1.23E-20,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,CDCA5
C09_55245981,ENSG00000081154,0.014107429,0.166476752,TRUE,0.139337124,FALSE,3.50E-16,TRUE,FALSE,TRUE,FALSE,PCNP
C09_55335984,ENSG00000164778,0.000357053,0.118770958,FALSE,0.615235212,FALSE,2.33E-65,TRUE,FALSE,TRUE,FALSE,EN2
C09_55345985,ENSG00000138801,0.012524452,0.216518376,TRUE,0.000168273,TRUE,6.32E-163,TRUE,TRUE,FALSE,TRUE,PAPSS1
C09_55365987,ENSG00000100554,0.001736159,0.161151009,TRUE,0.006257194,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,ATP6V1D
C09_55385989,ENSG00000174607,0.00108196,0.243912969,TRUE,0.010679474,TRUE,4.60E-136,TRUE,TRUE,FALSE,FALSE,UGT8
C09_55395990,ENSG00000130675,6.46E-05,0.172576226,TRUE,0.020123597,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,MNX1
C09_55405991,ENSG00000127990,0.000638097,0.193185165,TRUE,0.000930444,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,SGCE
C09_6736,ENSG00000097007,4.96E-06,0.187398882,TRUE,0.029654562,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,ABL1
C10_55185977,ENSG00000106261,0.000380124,0.148298111,TRUE,0.004308351,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,ZKSCAN1
C10_55205980,ENSG00000159263,0.004361147,0.176453602,TRUE,0.362837366,FALSE,2.80E-164,TRUE,FALSE,TRUE,FALSE,SIM2
C10_55215982,ENSG00000168497,0.002668937,0.232547872,TRUE,0.093070837,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,CAVIN2
C10_55225983,ENSG00000134815,0.000127949,0.078158821,FALSE,0.790529807,FALSE,1.35E-14,TRUE,FALSE,TRUE,FALSE,DHX34
C10_55235979,ENSG00000092621,0.002013678,0.12281379,FALSE,0.83302407,FALSE,0.03882198,TRUE,FALSE,TRUE,FALSE,PHGDH
C10_55245981,ENSG00000184384,0.001663522,0.059782689,FALSE,0.52008302,FALSE,1.84E-49,TRUE,FALSE,TRUE,FALSE,MAML2
C10_55345985,ENSG00000054654,0.000183868,0.1522448,TRUE,0.00324118,TRUE,2.60E-164,TRUE,TRUE,FALSE,TRUE,SYNE2
C10_55355986,ENSG00000128951,0.000847364,0.125738641,FALSE,0.092204818,FALSE,1.04E-156,TRUE,FALSE,TRUE,FALSE,DUT
C10_55365987,ENSG00000198961,0.001005018,0.158415517,TRUE,0.150385953,FALSE,5.24E-160,TRUE,FALSE,TRUE,FALSE,PJA2
C10_55385989,ENSG00000138271,0.001924313,0.132068129,FALSE,0.064878673,FALSE,1.26E-152,TRUE,FALSE,TRUE,FALSE,GPR87
C10_55405991,ENSG00000168411,0.002223026,0.123526922,FALSE,0.235757367,FALSE,7.33E-47,FALSE,FALSE,TRUE,FALSE,RFWD3
C10_6717,ENSG00000163608,0.001697054,0.204146091,TRUE,0.003080008,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,NEPRO
C10_6720,ENSG00000100401,0.000434463,0.212724868,TRUE,0.03495633,TRUE,4.06E-145,TRUE,TRUE,FALSE,FALSE,RANGAP1
C11_55195978,ENSG00000140105,1.12E-05,0.089084546,FALSE,0.193578406,FALSE,6.92E-25,TRUE,FALSE,TRUE,FALSE,WARS
C11_55205980,ENSG00000198959,0.000938684,0.12529175,FALSE,0.000123437,TRUE,2.55E-164,TRUE,FALSE,TRUE,TRUE,TGM2
C11_55215982,ENSG00000172731,0.003013706,0.130176208,FALSE,0.564605698,FALSE,8.50E-150,TRUE,FALSE,TRUE,FALSE,LRRC20
C11_55225983,ENSG00000166582,0.00037588,0.175215641,TRUE,0.000805069,TRUE,2.56E-164,TRUE,TRUE,FALSE,TRUE,CENPV
C11_55235979,ENSG00000105220,0.001112802,0.033350779,FALSE,0.069595651,FALSE,2.23E-163,TRUE,FALSE,TRUE,FALSE,GPI
C11_55355986,ENSG00000117000,0.001865963,0.015151888,FALSE,0.014111965,TRUE,3.26E-164,TRUE,FALSE,TRUE,FALSE,RLF
C11_55365987,ENSG00000145391,0.002360643,0.113362686,FALSE,0.064311763,FALSE,2.44E-163,TRUE,FALSE,TRUE,FALSE,SETD7
C11_55385989,ENSG00000158402,0.000446062,0.126477567,FALSE,0.018597541,TRUE,3.18E-55,TRUE,FALSE,TRUE,FALSE,CDC25C
C11_55395990,ENSG00000185869,0.001807374,0.10249182,FALSE,0.227399236,FALSE,1.20E-54,TRUE,FALSE,TRUE,FALSE,ZNF829
C11_55405991,ENSG00000170004,0.001149278,0.158158975,TRUE,0.329751803,FALSE,0.000197405,TRUE,FALSE,TRUE,FALSE,CHD3
C11_6736,ENSG00000083123,0.000166794,0.20777416,TRUE,0.018575359,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,BCKDHB
C12_55185977,ENSG00000120697,0.000352482,0.295158922,TRUE,0.176804601,FALSE,4.32E-163,TRUE,FALSE,TRUE,FALSE,ALG5
C12_55205980,ENSG00000117419,0.000159935,0.148710053,TRUE,3.87E-05,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,ERI3
C12_55215982,ENSG00000161642,0.000121973,0.129078121,FALSE,0.084407409,FALSE,8.55E-161,TRUE,FALSE,TRUE,FALSE,ZNF385A
C12_55225983,ENSG00000213965,0.008111619,0.110368888,FALSE,0.484614554,FALSE,1.34E-86,TRUE,FALSE,TRUE,FALSE,NUDT19
C12_55235979,ENSG00000117133,0.00017196,0.124905677,FALSE,0.000135654,TRUE,2.03E-147,TRUE,FALSE,TRUE,FALSE,RPF1
C12_55335984,ENSG00000101746,0.00087939,0.160315019,TRUE,0.351581791,FALSE,1.79E-72,TRUE,FALSE,TRUE,FALSE,NOL4
C12_55345985,ENSG00000155621,0.000279992,0.114724458,FALSE,0.888566783,FALSE,6.38E-08,TRUE,FALSE,TRUE,FALSE,C9orf85
C12_55365987,ENSG00000175197,0.000754522,0.033323765,FALSE,0.852434777,FALSE,9.55E-159,TRUE,FALSE,TRUE,FALSE,DDIT3
C12_55385989,ENSG00000119559,0.001600019,0.1262134,FALSE,0.693028834,FALSE,2.37E-69,TRUE,FALSE,TRUE,FALSE,C19orf25
C12_6724,ENSG00000139180,3.94E-05,0.109379331,FALSE,0.725809052,FALSE,9.86E-130,TRUE,FALSE,TRUE,FALSE,NDUFA9
D01_55205980,ENSG00000117280,0.001345933,0.128154983,FALSE,0.010664513,TRUE,2.55E-164,TRUE,FALSE,TRUE,TRUE,RAB29
D01_55215982,ENSG00000118492,0.000124564,0.083035589,FALSE,0.225351031,FALSE,9.83E-05,FALSE,FALSE,TRUE,FALSE,ADGB
D01_55225983,ENSG00000178922,0.002515597,0.113416516,FALSE,0.494523988,FALSE,1.12E-135,TRUE,FALSE,TRUE,FALSE,HYI
D01_55235979,ENSG00000239857,0.000879718,0.251249063,TRUE,2.46E-07,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,GET4
D01_55245981,ENSG00000133119,0.000195455,0.160872243,TRUE,0.296306538,FALSE,5.35E-162,TRUE,FALSE,TRUE,FALSE,RFC3
D01_55335984,ENSG00000006634,0.001891389,0.433286462,TRUE,3.45E-13,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,DBF4
D01_55355986,ENSG00000137434,0.002751367,0.195381016,TRUE,0.061689719,FALSE,9.53E-133,TRUE,FALSE,TRUE,FALSE,C6orf52
D01_55365987,ENSG00000215183,0.000184297,0.112843374,FALSE,0.138869189,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,MSMP
D01_55395990,ENSG00000203727,4.97E-05,0.093070623,FALSE,0.013975552,TRUE,2.60E-164,TRUE,FALSE,TRUE,FALSE,SAMD5
D01_55405991,ENSG00000148773,0.006114771,0.309694341,TRUE,5.24E-07,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,MKI67
D01_6724,ENSG00000132382,0.000358782,0.084998667,FALSE,0.241176697,FALSE,1.58E-149,TRUE,FALSE,TRUE,FALSE,MYBBP1A
D01_75836284,ENSG00000133466,0.000895951,0.101279681,FALSE,0.001199975,TRUE,3.18E-164,TRUE,FALSE,TRUE,FALSE,C1QTNF6
D02_55185977,ENSG00000100823,0.011682648,0.305401286,TRUE,0.112971553,FALSE,2.57E-163,TRUE,FALSE,TRUE,FALSE,APEX1
D02_55195978,ENSG00000138160,0.000752961,0.250350517,TRUE,0.022018408,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,KIF11
D02_55205980,ENSG00000111846,0.000144736,0.111931658,FALSE,0.054735097,FALSE,8.21E-147,TRUE,FALSE,TRUE,FALSE,GCNT2
D02_55215982,ENSG00000109814,0.002559999,0.164064414,TRUE,1.97E-05,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,UGDH
D02_55225983,ENSG00000060069,0.000722909,0.171251341,TRUE,0.76847508,FALSE,8.43E-161,TRUE,FALSE,TRUE,FALSE,CTDP1
D02_55235979,ENSG00000116128,0.000384814,0.151973023,TRUE,0.441008019,FALSE,1.26E-148,TRUE,FALSE,TRUE,FALSE,BCL9
D02_55245981,ENSG00000066651,5.59E-05,0.186756579,TRUE,0.048630653,TRUE,2.75E-164,TRUE,TRUE,FALSE,TRUE,TRMT11
D02_55335984,ENSG00000109736,0.000365318,0.170927097,TRUE,0.094301875,FALSE,1.77E-160,TRUE,FALSE,TRUE,FALSE,MFSD10
D02_55345985,ENSG00000232112,0.002561545,0.191167955,TRUE,3.87E-05,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,TMA7
D02_55375988,ENSG00000107864,0.001035276,0.091751569,FALSE,0.510113955,FALSE,8.13E-159,TRUE,FALSE,TRUE,FALSE,CPEB3
D02_55385989,ENSG00000083817,0.000313654,0.120720702,FALSE,0.074699127,FALSE,0.003475018,TRUE,FALSE,TRUE,FALSE,ZNF416
D02_55395990,ENSG00000171462,0.000591534,0.110234307,FALSE,0.134065986,FALSE,1.31E-157,TRUE,FALSE,TRUE,FALSE,DLK2
D02_55405991,ENSG00000171953,0.000114298,0.116546362,FALSE,0.778297308,FALSE,4.02E-160,TRUE,FALSE,TRUE,FALSE,ATPAF2
D02_6720,ENSG00000067369,0.000737617,0.169455469,TRUE,0.848447017,FALSE,1.49E-163,TRUE,FALSE,TRUE,FALSE,TP53BP1
D02_6724,ENSG00000185624,0.000591592,0.195197434,TRUE,0.828508069,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,P4HB
D02_75846286,ENSG00000117758,1.34E-05,0.202700069,TRUE,0.082780296,FALSE,1.10E-95,TRUE,FALSE,TRUE,FALSE,STX12
D03_55185977,ENSG00000125351,0.002391843,0.051901994,FALSE,0.953294482,FALSE,8.05E-31,TRUE,FALSE,TRUE,FALSE,UPF3B
D03_55195978,ENSG00000081087,8.37E-05,0.064840764,FALSE,0.079944164,FALSE,2.44E-144,TRUE,FALSE,TRUE,FALSE,OSTM1
D03_55215982,ENSG00000080345,0.001029698,0.088010134,FALSE,0.117135989,FALSE,4.82E-118,TRUE,FALSE,TRUE,FALSE,RIF1
D03_55225983,ENSG00000122515,0.000291547,0.162498182,TRUE,0.000304109,TRUE,6.16E-157,TRUE,TRUE,FALSE,FALSE,ZMIZ2
D03_55235979,ENSG00000145386,0.000442566,0.602128524,TRUE,5.47E-17,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,CCNA2
D03_55245981,ENSG00000089123,0.000109959,0.115898134,FALSE,0.005092163,TRUE,8.35E-53,TRUE,FALSE,TRUE,FALSE,TASP1
D03_55335984,ENSG00000221932,1.41E-05,0.268710057,TRUE,0.003668221,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,HEPN1
D03_55345985,ENSG00000204950,0.000133964,0.135677786,FALSE,0.003619403,TRUE,1.05E-159,TRUE,FALSE,TRUE,TRUE,LRRC10B
D03_55365987,ENSG00000118495,1.32E-05,0.108119633,FALSE,0.00107378,TRUE,2.55E-164,TRUE,FALSE,TRUE,TRUE,PLAGL1
D03_55385989,ENSG00000175309,0.000120011,0.096195544,FALSE,0.000611938,TRUE,2.55E-164,TRUE,FALSE,TRUE,TRUE,PHYKPL
