well_plate,ENSG,var_comp,perc_var_comp,pass_percvar,wp_comp_kruskal_gaussccd_adj,pass_gauss,perc_var_rng_wilcoxon_p_adj,pass_percvar_rng,mean_percvar_diff_from_random,pass_median_diff,ccd_comp,nonccd_comp,wp_prev_ccd,gene_name
D12_55225983,ENSG00000189144,0.0018409,0.079331255,FALSE,0.988997339,FALSE,1321,FALSE,-0.010444636,FALSE,FALSE,TRUE,FALSE,ZNF573
D12_55235979,ENSG00000165046,0.003943984,0.366279269,TRUE,7.38E-08,TRUE,2.20E-162,TRUE,0.270652957,TRUE,TRUE,FALSE,TRUE,LETM2
D12_55245981,ENSG00000155034,0.000262924,0.138978278,TRUE,0.10709756,FALSE,2.12E-158,TRUE,0.043165736,FALSE,FALSE,TRUE,FALSE,FBXL18
D12_55335984,ENSG00000152078,0.000543792,0.125877537,TRUE,0.571631023,FALSE,2.24E-135,TRUE,0.030413467,FALSE,FALSE,TRUE,FALSE,TLCD4
D12_55355986,ENSG00000136930,0.001840289,0.116580437,FALSE,0.140140236,FALSE,6.30E-101,TRUE,0.021860413,FALSE,FALSE,TRUE,FALSE,PSMB7
D12_55365987,ENSG00000101470,0.000827362,0.172225454,TRUE,0.014242585,TRUE,2.44E-162,TRUE,0.076936359,TRUE,TRUE,FALSE,TRUE,TNNC2
D12_55375988,ENSG00000071564,1.39E-05,0.118184469,FALSE,0.021071431,TRUE,5.13E-111,TRUE,0.02177641,FALSE,FALSE,TRUE,FALSE,TCF3
D12_55385989,ENSG00000080815,9.27E-05,0.168430005,TRUE,0.512850772,FALSE,2.55E-162,TRUE,0.072876806,TRUE,TRUE,FALSE,FALSE,PSEN1
D12_55405991,ENSG00000178127,0.000194756,0.144072934,TRUE,0.995480673,FALSE,1.30E-161,TRUE,0.047761172,FALSE,FALSE,TRUE,FALSE,NDUFV2
D12_6724,ENSG00000167792,0.000947071,0.131723434,TRUE,0.954354439,FALSE,1.23E-137,TRUE,0.037155754,FALSE,FALSE,TRUE,FALSE,NDUFV1
D12_75836284,ENSG00000167984,0.000107157,0.206413533,TRUE,0.907129421,FALSE,2.20E-162,TRUE,0.112498681,TRUE,TRUE,FALSE,FALSE,NLRC3
E01_55185977,ENSG00000136367,0.000108513,0.177815227,TRUE,0.066667673,FALSE,3.06E-162,TRUE,0.084361608,TRUE,TRUE,FALSE,TRUE,ZFHX2
E01_55195978,ENSG00000153147,0.010501573,0.142806299,TRUE,0.727605257,FALSE,4.54E-160,TRUE,0.04730286,FALSE,FALSE,TRUE,FALSE,SMARCA5
E01_55205980,ENSG00000085662,0.001469689,0.16363324,TRUE,0.244158195,FALSE,2.35E-162,TRUE,0.066973976,TRUE,TRUE,FALSE,FALSE,AKR1B1
E01_55215982,ENSG00000168116,5.10E-05,0.13017029,TRUE,0.013338411,TRUE,8.86E-155,TRUE,0.033472889,FALSE,FALSE,TRUE,FALSE,KIAA1586
E01_55235979,ENSG00000163393,0.000121908,0.092168801,FALSE,0.015489991,TRUE,1260.263709,FALSE,-0.002560909,FALSE,FALSE,TRUE,FALSE,SLC22A15
E01_55245981,ENSG00000175395,9.14E-05,0.08872777,FALSE,0.070811239,FALSE,1321,FALSE,-0.007903207,FALSE,FALSE,TRUE,FALSE,ZNF25
E01_55335984,ENSG00000106333,0.0008904,0.137954081,TRUE,0.061689719,FALSE,3.49E-159,TRUE,0.040272473,FALSE,FALSE,TRUE,FALSE,PCOLCE
E01_55345985,ENSG00000187514,0.00058504,0.180110593,TRUE,0.002576182,TRUE,2.20E-162,TRUE,0.085374904,TRUE,TRUE,FALSE,TRUE,PTMA
E01_55385989,ENSG00000178307,8.65E-05,0.186671833,TRUE,0.421191783,FALSE,2.20E-162,TRUE,0.090702614,TRUE,TRUE,FALSE,FALSE,TMEM11
E01_55395990,ENSG00000142632,0.000111171,0.141784251,TRUE,0.329970604,FALSE,3.50E-160,TRUE,0.045251728,FALSE,FALSE,TRUE,FALSE,ARHGEF19
E01_55405991,ENSG00000102362,0.007557446,0.342265704,TRUE,1.16E-14,TRUE,2.20E-162,TRUE,0.245199176,TRUE,TRUE,FALSE,TRUE,SYTL4
E01_6721,ENSG00000104823,0.000177197,0.07808713,FALSE,0.77153894,FALSE,1321,FALSE,-0.015937247,FALSE,FALSE,TRUE,FALSE,ECH1
E01_75836284,ENSG00000196365,1.08E-05,0.126499395,TRUE,0.247014513,FALSE,6.28E-115,TRUE,0.034890331,FALSE,FALSE,TRUE,FALSE,LONP1
E01_75846286,ENSG00000154274,6.92E-05,0.147459384,TRUE,0.242738734,FALSE,2.62E-162,TRUE,0.050707812,TRUE,TRUE,FALSE,FALSE,C4orf19
E02_55185977,ENSG00000100348,0.00014188,0.063236413,FALSE,0.258106079,FALSE,1321,FALSE,-0.02785491,FALSE,FALSE,TRUE,FALSE,TXN2
E02_55195978,ENSG00000127863,1.27E-05,0.055247785,FALSE,0.679741039,FALSE,1321,FALSE,-0.036183132,FALSE,FALSE,TRUE,FALSE,TNFRSF19
E02_55205980,ENSG00000139618,0.003094905,0.158569137,TRUE,0.008723877,TRUE,2.29E-162,TRUE,0.061812751,TRUE,TRUE,FALSE,TRUE,BRCA2
E02_55215982,ENSG00000183166,3.88E-05,0.101603339,FALSE,0.075267054,FALSE,2.37E-16,TRUE,0.006950174,FALSE,FALSE,TRUE,FALSE,CALN1
E02_55225983,ENSG00000137601,0.003797036,0.144287056,TRUE,0.178618633,FALSE,6.47E-162,TRUE,0.045824789,FALSE,FALSE,TRUE,FALSE,NEK1
E02_55235979,ENSG00000119705,2.89E-05,0.172916606,TRUE,0.018575359,TRUE,4.54E-162,TRUE,0.0790458,TRUE,TRUE,FALSE,TRUE,SLIRP
E02_55245981,ENSG00000111875,0.004974813,0.145231066,TRUE,0.012077475,TRUE,1.24E-160,TRUE,0.048485723,FALSE,FALSE,TRUE,FALSE,ASF1A
E02_55355986,ENSG00000157227,5.13E-05,0.131607706,TRUE,0.039510123,TRUE,1.58E-149,TRUE,0.035646724,FALSE,FALSE,TRUE,FALSE,MMP14
E02_55365987,ENSG00000101057,0.000707775,0.407576455,TRUE,1.61E-10,TRUE,2.20E-162,TRUE,0.312298024,TRUE,TRUE,FALSE,TRUE,MYBL2
E02_55375988,ENSG00000029153,0.000825847,0.101069731,FALSE,0.44771737,FALSE,4.56E-16,TRUE,0.003545562,FALSE,FALSE,TRUE,FALSE,ARNTL2
E02_55385989,ENSG00000132341,0.006220166,0.137289193,TRUE,0.961388292,FALSE,8.85E-160,TRUE,0.040331349,FALSE,FALSE,TRUE,FALSE,RAN
E02_55395990,ENSG00000145934,8.12E-05,0.129475139,TRUE,0.782938763,FALSE,1.71E-149,TRUE,0.034919409,FALSE,FALSE,TRUE,FALSE,TENM2
E02_55405991,ENSG00000171320,0.001523479,0.499626345,TRUE,4.80E-25,TRUE,2.20E-162,TRUE,0.402109952,TRUE,TRUE,FALSE,TRUE,ESCO2
E02_6720,ENSG00000097021,3.48E-06,0.142769667,TRUE,0.81764054,FALSE,3.75E-158,TRUE,0.046313868,FALSE,FALSE,TRUE,FALSE,ACOT7
E02_75846286,ENSG00000119004,0.000241806,0.146720654,TRUE,0.010908963,TRUE,3.26E-162,TRUE,0.049067839,FALSE,FALSE,TRUE,FALSE,CYP20A1
E03_55185977,ENSG00000100345,0.001722391,0.133425489,TRUE,0.423200317,FALSE,2.57E-149,TRUE,0.040498568,FALSE,FALSE,TRUE,FALSE,MYH9
E03_55205980,ENSG00000188167,0.002045376,0.489281746,TRUE,9.99E-28,TRUE,2.20E-162,TRUE,0.392183426,TRUE,TRUE,FALSE,TRUE,TMPPE
E03_55215982,ENSG00000072756,0.000378643,0.210482987,TRUE,0.546502646,FALSE,2.20E-162,TRUE,0.114341227,TRUE,TRUE,FALSE,FALSE,TRNT1
E03_55225983,ENSG00000166477,0.001479182,0.088962168,FALSE,0.097583266,FALSE,1321,FALSE,-0.008590343,FALSE,FALSE,TRUE,FALSE,LEO1
E03_55235979,ENSG00000148334,6.51E-05,0.113796049,FALSE,0.060436763,FALSE,3.67E-84,TRUE,0.019494259,FALSE,FALSE,TRUE,FALSE,PTGES2
E03_55245981,ENSG00000137802,0.004784359,0.133652762,TRUE,0.236890669,FALSE,3.98E-152,TRUE,0.038147973,FALSE,FALSE,TRUE,FALSE,MAPKBP1
E03_55345985,ENSG00000130309,0.000195473,0.102089248,FALSE,0.371092822,FALSE,2.99E-22,TRUE,0.005767551,FALSE,FALSE,TRUE,FALSE,COLGALT1
E03_55365987,ENSG00000143669,0.001073961,0.216792006,TRUE,1.62E-06,TRUE,2.20E-162,TRUE,0.120843041,TRUE,TRUE,FALSE,TRUE,LYST
E03_55375988,ENSG00000160446,0.000783659,0.160173138,TRUE,0.001547192,TRUE,2.56E-162,TRUE,0.063951883,TRUE,TRUE,FALSE,TRUE,ZDHHC12
E03_55405991,ENSG00000112972,0.000911839,0.108823084,FALSE,0.57524386,FALSE,6.99E-60,TRUE,0.012186316,FALSE,FALSE,TRUE,FALSE,HMGCS1
E03_6720,ENSG00000120738,0.000315191,0.094874147,FALSE,0.884333418,FALSE,0.470292786,FALSE,0.001103519,FALSE,FALSE,TRUE,FALSE,EGR1
E03_6736,ENSG00000159231,2.57E-05,0.409198041,TRUE,2.91E-12,TRUE,2.20E-162,TRUE,0.313712318,TRUE,TRUE,FALSE,FALSE,CBR3
E03_75836284,ENSG00000130035,2.20E-05,0.156492088,TRUE,0.239555115,FALSE,1.13E-160,TRUE,0.062543578,TRUE,TRUE,FALSE,FALSE,GALNT8
E03_75846286,ENSG00000135899,0.000137735,0.132261229,TRUE,0.106017572,FALSE,3.95E-142,TRUE,0.041345802,FALSE,FALSE,TRUE,FALSE,SP110
E04_55195978,ENSG00000172260,2.99E-05,0.104699087,FALSE,0.365203644,FALSE,8.39E-34,TRUE,0.01214308,FALSE,FALSE,TRUE,FALSE,NEGR1
E04_55205980,ENSG00000116991,6.89E-05,0.164835622,TRUE,0.00904906,TRUE,5.76E-162,TRUE,0.069860965,TRUE,TRUE,FALSE,TRUE,SIPA1L2
E04_55215982,ENSG00000047056,1.77E-05,0.157186092,TRUE,0.189484971,FALSE,2.29E-161,TRUE,0.062434992,TRUE,TRUE,FALSE,FALSE,WDR37
E04_55235979,ENSG00000136819,0.007215523,0.135748314,TRUE,0.045468303,TRUE,2.24E-152,TRUE,0.041358485,FALSE,FALSE,TRUE,FALSE,C9orf78
E04_55245981,ENSG00000143384,0.00074141,0.112405527,FALSE,0.516537092,FALSE,6.17E-83,TRUE,0.017171386,FALSE,FALSE,TRUE,FALSE,MCL1
E04_55335984,ENSG00000151718,0.005409317,0.113713133,FALSE,0.47951778,FALSE,8.01E-89,TRUE,0.016693318,FALSE,FALSE,TRUE,FALSE,WWC2
E04_55355986,ENSG00000185024,0.000115721,0.182387495,TRUE,0.189484971,FALSE,2.26E-162,TRUE,0.088410597,TRUE,TRUE,FALSE,TRUE,BRF1
E04_55375988,ENSG00000167644,0.001683941,0.153680395,TRUE,0.059350731,FALSE,5.34E-162,TRUE,0.058267233,TRUE,TRUE,FALSE,FALSE,C19orf33
E04_55385989,ENSG00000095319,0.000109627,0.130724508,TRUE,0.575850656,FALSE,1.47E-136,TRUE,0.036962183,FALSE,FALSE,TRUE,FALSE,NUP188
E04_55395990,ENSG00000067082,0.000777377,0.089623721,FALSE,0.663414802,FALSE,1321,FALSE,-0.006716805,FALSE,FALSE,TRUE,FALSE,KLF6
E04_55405991,ENSG00000118971,0.002190453,0.201779653,TRUE,0.001656813,TRUE,2.20E-162,TRUE,0.10550909,TRUE,TRUE,FALSE,TRUE,CCND2
E04_6722,ENSG00000171766,4.86E-05,0.196698183,TRUE,0.001854652,TRUE,2.20E-162,TRUE,0.099077229,TRUE,TRUE,FALSE,FALSE,GATM
E04_6734,ENSG00000163565,0.000430464,0.182021464,TRUE,0.210240452,FALSE,2.20E-162,TRUE,0.085451071,TRUE,TRUE,FALSE,FALSE,IFI16
E04_6736,ENSG00000111716,1.39E-05,0.108196591,FALSE,0.103514002,FALSE,1.88E-65,TRUE,0.011368121,FALSE,FALSE,TRUE,FALSE,LDHB
E04_75836284,ENSG00000117174,0.000451319,0.117606619,FALSE,0.556577734,FALSE,4.93E-108,TRUE,0.024187583,FALSE,FALSE,TRUE,FALSE,ZNHIT6
E04_75846286,ENSG00000174749,9.97E-07,0.109648771,FALSE,0.99434298,FALSE,3.88E-58,TRUE,0.014586122,FALSE,FALSE,TRUE,FALSE,FAM241A
E05_55185977,ENSG00000120265,0.000209596,0.071628575,FALSE,0.99434298,FALSE,1321,FALSE,-0.010493178,FALSE,FALSE,TRUE,FALSE,PCMT1
E05_55195978,ENSG00000166794,0.003084217,0.082551674,FALSE,0.829584413,FALSE,1321,FALSE,-0.010289537,FALSE,FALSE,TRUE,FALSE,PPIB
E05_55205980,ENSG00000141552,0.002010402,0.061220139,FALSE,0.493177393,FALSE,1321,FALSE,-0.037436139,FALSE,FALSE,TRUE,FALSE,ANAPC11
E05_55215982,ENSG00000243660,0.000582666,0.189770067,TRUE,0.905913545,FALSE,2.43E-162,TRUE,0.09517694,TRUE,TRUE,FALSE,FALSE,ZNF487
E05_55245981,ENSG00000170689,0.001368612,0.147603596,TRUE,0.179794829,FALSE,1.03E-161,TRUE,0.051989943,TRUE,TRUE,FALSE,FALSE,HOXB9
E05_55335984,ENSG00000197355,0.002611414,0.106111428,FALSE,0.340002427,FALSE,5.25E-40,TRUE,0.00968616,FALSE,FALSE,TRUE,FALSE,UAP1L1
E05_55345985,ENSG00000125355,0.000483581,0.188034431,TRUE,0.016391611,TRUE,2.20E-162,TRUE,0.092311273,TRUE,TRUE,FALSE,TRUE,TMEM255A
E05_55355986,ENSG00000178685,0.000412948,0.143061369,TRUE,0.189484971,FALSE,1.45E-159,TRUE,0.047042468,FALSE,FALSE,TRUE,FALSE,PARP10
E05_55365987,ENSG00000167646,0.000270349,0.122159512,FALSE,0.061689719,FALSE,1.16E-127,TRUE,0.024743318,FALSE,FALSE,TRUE,FALSE,DNAAF3
E05_55375988,ENSG00000204315,0.002520539,0.147983535,TRUE,0.000122791,TRUE,5.39E-161,TRUE,0.051755401,TRUE,TRUE,FALSE,TRUE,FKBPL
E05_55385989,ENSG00000105193,0.00214039,0.163424529,TRUE,0.00226195,TRUE,2.20E-162,TRUE,0.067054366,TRUE,TRUE,FALSE,FALSE,RPS16
E05_55405991,ENSG00000183696,0.001855503,0.098543582,FALSE,0.230145202,FALSE,0.001722157,TRUE,0.002203466,FALSE,FALSE,TRUE,FALSE,UPP1
E05_6720,ENSG00000111641,0.000124747,0.170479575,TRUE,0.456762056,FALSE,3.03E-162,TRUE,0.074350948,TRUE,TRUE,FALSE,FALSE,NOP2
E05_75836284,ENSG00000135439,0.000456597,0.146493713,TRUE,0.0124879,TRUE,4.76E-160,TRUE,0.050462939,TRUE,TRUE,FALSE,TRUE,AGAP2
E06_55185977,ENSG00000172818,0.000486867,0.214101807,TRUE,0.006121563,TRUE,2.20E-162,TRUE,0.121810358,TRUE,TRUE,FALSE,TRUE,OVOL1
E06_55225983,ENSG00000125149,0.008217471,0.109878822,FALSE,0.642983418,FALSE,3.82E-73,TRUE,0.015976727,FALSE,FALSE,TRUE,FALSE,C16orf70
E06_55235979,ENSG00000165698,0.001290087,0.141830943,TRUE,0.044569509,TRUE,8.26E-147,TRUE,0.050363448,TRUE,TRUE,FALSE,FALSE,SPACA9
E06_55245981,ENSG00000074201,0.000307413,0.149145774,TRUE,0.158439079,FALSE,1.07E-161,TRUE,0.054750006,TRUE,TRUE,FALSE,FALSE,CLNS1A
E06_55335984,ENSG00000196482,0.000401148,0.172135851,TRUE,0.036134475,TRUE,2.43E-162,TRUE,0.07696334,TRUE,TRUE,FALSE,FALSE,ESRRG
E06_55345985,ENSG00000104886,7.72E-05,0.116405342,FALSE,0.125800764,FALSE,5.44E-91,TRUE,0.019748179,FALSE,FALSE,TRUE,FALSE,PLEKHJ1
E06_55355986,ENSG00000172171,0.00025538,0.159036795,TRUE,0.061689719,FALSE,4.19E-162,TRUE,0.063093195,TRUE,TRUE,FALSE,FALSE,TEFM
E06_55365987,ENSG00000134884,0.00089781,0.112754089,FALSE,0.074811558,FALSE,3.87E-93,TRUE,0.018369241,FALSE,FALSE,TRUE,FALSE,ARGLU1
E06_55375988,ENSG00000006118,0.000967426,0.145989098,TRUE,0.054010933,FALSE,1.71E-161,TRUE,0.049301062,FALSE,FALSE,TRUE,FALSE,TMEM132A
E06_55395990,ENSG00000115935,0.00045965,0.124618229,TRUE,0.923093604,FALSE,2.30E-144,TRUE,0.029315913,FALSE,FALSE,TRUE,FALSE,WIPF1
E06_55405991,ENSG00000178878,0.000914064,0.129163064,TRUE,0.051272769,FALSE,1.42E-146,TRUE,0.032705077,FALSE,FALSE,TRUE,FALSE,APOLD1
E06_75836284,ENSG00000102172,0.000117957,0.164189575,TRUE,0.423716555,FALSE,2.66E-162,TRUE,0.069420973,TRUE,TRUE,FALSE,FALSE,SMS
E07_55185977,ENSG00000088325,0.005286955,0.758344277,TRUE,4.95E-13,TRUE,2.20E-162,TRUE,0.665004227,TRUE,TRUE,FALSE,TRUE,TPX2
E07_55205980,ENSG00000103653,0.000751667,0.147842634,TRUE,0.183735606,FALSE,1.34E-158,TRUE,0.054274979,TRUE,TRUE,FALSE,FALSE,CSK
E07_55225983,ENSG00000205363,0.000319441,0.138474186,TRUE,0.147576549,FALSE,2.17E-159,TRUE,0.042757937,FALSE,FALSE,TRUE,FALSE,INSYN1
E07_55235979,ENSG00000266714,0.001056263,0.132817582,TRUE,0.510113955,FALSE,1.11E-135,TRUE,0.037535774,FALSE,FALSE,TRUE,FALSE,MYO15B
E07_55245981,ENSG00000143476,0.003166589,0.132793972,TRUE,6.03E-06,TRUE,1.40E-153,TRUE,0.036884533,FALSE,FALSE,TRUE,TRUE,DTL
E07_55335984,ENSG00000051596,0.001203952,0.169678417,TRUE,0.316229823,FALSE,3.17E-162,TRUE,0.073230269,TRUE,TRUE,FALSE,FALSE,THOC3
E07_55345985,ENSG00000120800,0.000124633,0.10480292,FALSE,0.00053742,TRUE,6.67E-38,TRUE,0.007876146,FALSE,FALSE,TRUE,FALSE,UTP20
E07_55355986,ENSG00000184967,0.000202944,0.126006855,TRUE,0.427932712,FALSE,7.86E-141,TRUE,0.02973602,FALSE,FALSE,TRUE,FALSE,NOC4L
E07_55365987,ENSG00000087510,0.000469179,0.182104657,TRUE,0.040803921,TRUE,2.20E-162,TRUE,0.08558124,TRUE,TRUE,FALSE,TRUE,TFAP2C
E07_55375988,ENSG00000164171,1.90E-05,0.1762921,TRUE,2.46E-05,TRUE,2.20E-162,TRUE,0.07979346,TRUE,TRUE,FALSE,TRUE,ITGA2
E07_55385989,ENSG00000129173,6.94E-05,0.089184654,FALSE,0.423941687,FALSE,1321,FALSE,-0.00856175,FALSE,FALSE,TRUE,FALSE,E2F8
E07_55395990,ENSG00000133216,0.00035554,0.087853154,FALSE,0.491140494,FALSE,1321,FALSE,-0.008223054,FALSE,FALSE,TRUE,FALSE,EPHB2
E07_75836284,ENSG00000180543,0.000690075,0.132113635,TRUE,0.615801321,FALSE,1.28E-153,TRUE,0.035639601,FALSE,FALSE,TRUE,FALSE,TSPYL5
E08_55185977,ENSG00000124762,0.000319779,0.079916249,FALSE,0.500732111,FALSE,1321,FALSE,-0.010075875,FALSE,FALSE,TRUE,FALSE,CDKN1A
E08_55195978,ENSG00000121690,0.003192452,0.25197234,TRUE,0.00028603,TRUE,2.20E-162,TRUE,0.155982952,TRUE,TRUE,FALSE,TRUE,DEPDC7
E08_55205980,ENSG00000152382,0.001114501,0.113994306,FALSE,0.108323498,FALSE,9.23E-87,TRUE,0.018282145,FALSE,FALSE,TRUE,FALSE,TADA1
E08_55215982,ENSG00000119929,0.002055344,0.137554749,TRUE,0.766131125,FALSE,6.73E-159,TRUE,0.041496383,FALSE,FALSE,TRUE,FALSE,CUTC
E08_55225983,ENSG00000007545,0.004439951,0.118038514,FALSE,0.853005781,FALSE,4.72E-110,TRUE,0.022721748,FALSE,FALSE,TRUE,FALSE,CRAMP1
E08_55235979,ENSG00000175691,0.000366433,0.116149092,FALSE,0.421191783,FALSE,1.40E-87,TRUE,0.025850759,FALSE,FALSE,TRUE,FALSE,ZNF77
E08_55245981,ENSG00000153779,0.003362025,0.091943042,FALSE,0.559645092,FALSE,1320.916142,FALSE,-0.003965052,FALSE,FALSE,TRUE,FALSE,TGIF2LX
E08_55335984,ENSG00000105738,0.015169994,0.074507503,FALSE,0.603761217,FALSE,1321,FALSE,-0.014197356,FALSE,FALSE,TRUE,FALSE,SIPA1L3
E08_55345985,ENSG00000119632,0.000389349,0.108131192,FALSE,0.925011043,FALSE,8.74E-55,TRUE,0.012105719,FALSE,FALSE,TRUE,FALSE,IFI27L2
E08_55365987,ENSG00000152784,0.000317356,0.105318293,FALSE,0.121361912,FALSE,1.34E-40,TRUE,0.009266192,FALSE,FALSE,TRUE,FALSE,PRDM8
E08_55375988,ENSG00000163602,0.000484991,0.122694802,FALSE,0.727118572,FALSE,3.12E-144,TRUE,0.026915137,FALSE,FALSE,TRUE,FALSE,RYBP
E08_55385989,ENSG00000167555,0.000558449,0.156952531,TRUE,0.352182516,FALSE,7.16E-162,TRUE,0.060928636,TRUE,TRUE,FALSE,FALSE,ZNF528
E08_55395990,ENSG00000105576,0.004195464,0.185715215,TRUE,4.47E-06,TRUE,2.24E-162,TRUE,0.089851989,TRUE,TRUE,FALSE,TRUE,TNPO2
E08_6720,ENSG00000136930,0.000327684,0.09135927,FALSE,0.655686089,FALSE,1241.382456,FALSE,-0.002677108,FALSE,FALSE,TRUE,FALSE,PSMB7
E08_6724,ENSG00000040199,3.50E-05,0.202918386,TRUE,0.002562336,TRUE,2.23E-162,TRUE,0.110199363,TRUE,TRUE,FALSE,FALSE,PHLPP2
E08_75836284,ENSG00000166321,0.000114782,0.218463758,TRUE,2.75E-06,TRUE,2.20E-162,TRUE,0.121527698,TRUE,TRUE,FALSE,TRUE,NUDT13
E09_55195978,ENSG00000141750,0.000408366,0.158521723,TRUE,0.500732111,FALSE,3.89E-162,TRUE,0.062512521,TRUE,TRUE,FALSE,FALSE,STAC2
E09_55205980,ENSG00000148704,0.00260984,0.360655486,TRUE,0.000151879,TRUE,2.20E-162,TRUE,0.266006766,TRUE,TRUE,FALSE,TRUE,VAX1
E09_55215982,ENSG00000136159,0.005379443,0.188152028,TRUE,0.000304109,TRUE,2.20E-162,TRUE,0.090512081,TRUE,TRUE,FALSE,TRUE,NUDT15
E09_55225983,ENSG00000167461,0.006901901,0.120900274,FALSE,0.071576497,FALSE,2.42E-129,TRUE,0.025227051,FALSE,FALSE,TRUE,FALSE,RAB8A
E09_55245981,ENSG00000118960,0.002047924,0.150455274,TRUE,0.203782517,FALSE,3.71E-160,TRUE,0.056583115,TRUE,TRUE,FALSE,FALSE,HS1BP3
E09_55335984,ENSG00000132768,0.000433291,0.303465949,TRUE,3.49E-07,TRUE,2.20E-162,TRUE,0.207908206,TRUE,TRUE,FALSE,TRUE,DPH2
E09_55345985,ENSG00000101191,0.001242362,0.162385572,TRUE,0.569324079,FALSE,2.28E-162,TRUE,0.06557821,TRUE,TRUE,FALSE,FALSE,DIDO1
E09_55365987,ENSG00000186603,3.24E-05,0.119809243,FALSE,0.003573623,TRUE,1.24E-120,TRUE,0.023632313,FALSE,FALSE,TRUE,FALSE,HPDL
E09_55375988,ENSG00000019144,0.00030022,0.526418101,TRUE,8.55E-18,TRUE,2.20E-162,TRUE,0.431549204,TRUE,TRUE,FALSE,TRUE,PHLDB1
E09_55385989,ENSG00000105642,0.001699552,0.116202439,FALSE,0.617823366,FALSE,1.21E-109,TRUE,0.020453996,FALSE,FALSE,TRUE,FALSE,KCNN1
E09_55405991,ENSG00000153936,4.95E-05,0.139443776,TRUE,0.0184487,TRUE,3.41E-160,TRUE,0.044124407,FALSE,FALSE,TRUE,FALSE,HS2ST1
E09_6722,ENSG00000173486,5.52E-05,0.114188137,FALSE,0.225351031,FALSE,2.81E-108,TRUE,0.017745071,FALSE,FALSE,TRUE,FALSE,FKBP2
E09_6724,ENSG00000164329,0.000133023,0.169889066,TRUE,0.430070708,FALSE,2.38E-162,TRUE,0.075523315,TRUE,TRUE,FALSE,FALSE,TENT2
E09_75836284,ENSG00000104756,0.000101531,0.145510561,TRUE,0.319992892,FALSE,7.23E-162,TRUE,0.048968408,FALSE,FALSE,TRUE,FALSE,KCTD9
E10_55185977,ENSG00000137337,0.00159302,0.044565672,FALSE,0.601544057,FALSE,1321,FALSE,-0.047245116,FALSE,FALSE,TRUE,FALSE,MDC1
E10_55205980,ENSG00000171488,8.05E-05,0.125160067,TRUE,0.062488113,FALSE,1.53E-137,TRUE,0.030986482,FALSE,FALSE,TRUE,FALSE,LRRC8C
E10_55215982,ENSG00000177830,0.000479195,0.10333052,FALSE,0.542016373,FALSE,6.05E-20,TRUE,0.006336604,FALSE,FALSE,TRUE,FALSE,CHID1
E10_55225983,ENSG00000006071,0.002029964,0.096373419,FALSE,0.015011476,TRUE,3.102614832,FALSE,0.000734956,FALSE,FALSE,TRUE,FALSE,ABCC8
E10_55235979,ENSG00000119125,0.000178877,0.152547635,TRUE,0.018516941,TRUE,1.33E-161,TRUE,0.057542772,TRUE,TRUE,FALSE,TRUE,GDA
E10_55335984,ENSG00000106031,0.000414111,0.119922616,FALSE,0.702729457,FALSE,4.13E-116,TRUE,0.025492788,FALSE,FALSE,TRUE,FALSE,HOXA13
E10_55345985,ENSG00000172243,4.74E-05,0.152589625,TRUE,0.025046145,TRUE,4.34E-161,TRUE,0.056114918,TRUE,TRUE,FALSE,FALSE,CLEC7A
E10_55355986,ENSG00000184216,0.000424771,0.10861441,FALSE,0.421887749,FALSE,9.76E-54,TRUE,0.013631872,FALSE,FALSE,TRUE,FALSE,IRAK1
E10_55375988,ENSG00000144857,0.000421448,0.126271148,TRUE,0.632866309,FALSE,1.02E-144,TRUE,0.028995317,FALSE,FALSE,TRUE,FALSE,BOC
E10_55385989,ENSG00000166963,6.60E-05,0.183622045,TRUE,0.644754677,FALSE,2.20E-162,TRUE,0.087824041,TRUE,TRUE,FALSE,FALSE,MAP1A
E10_55395990,ENSG00000185730,0.000238866,0.135357003,TRUE,0.012128328,TRUE,1.12E-157,TRUE,0.038534393,FALSE,FALSE,TRUE,FALSE,ZNF696
E10_55405991,ENSG00000122557,0.004021092,0.129885904,TRUE,0.290420919,FALSE,4.83E-155,TRUE,0.033439075,FALSE,FALSE,TRUE,FALSE,HERPUD2
E10_6736,ENSG00000118523,1.15E-05,0.119182266,FALSE,0.006037094,TRUE,6.83E-119,TRUE,0.023934785,FALSE,FALSE,TRUE,FALSE,CCN2
E10_75836284,ENSG00000162069,0.001281054,0.140735697,TRUE,0.002323318,TRUE,2.77E-161,TRUE,0.044295972,FALSE,FALSE,TRUE,TRUE,BICDL2
E11_55185977,ENSG00000143621,0.00808913,0.160765613,TRUE,0.056714545,FALSE,1.09E-158,TRUE,0.072303812,TRUE,TRUE,FALSE,FALSE,ILF2
E11_55205980,ENSG00000112667,0.000182573,0.093488859,FALSE,0.161330447,FALSE,1320.999996,FALSE,-0.00220978,FALSE,FALSE,TRUE,FALSE,DNPH1
E11_55215982,ENSG00000170473,0.002678456,0.166262824,TRUE,0.042178019,TRUE,2.24E-162,TRUE,0.069597727,TRUE,TRUE,FALSE,TRUE,PYM1
E11_55225983,ENSG00000153237,0.00167355,0.105166613,FALSE,0.907808514,FALSE,2.73E-41,TRUE,0.009261267,FALSE,FALSE,TRUE,FALSE,CCDC148
